id,word
54,group 's and firm bank <eos> & said securities unit subsidiary company insurance <unk> corp. financial index board research of

55,a the <unk> n't to going not in that an very expected still one just he it <eos> being slowing

56,be get make sell have do take <unk> buy see the say give find go know pay keep stay remain

57,firms firm <eos> market and industry is in 's concern group that he exchange markets <unk> of investment company business

58,market <unk> u.s. world stock new past dollar economy markets company the big financial two industry london european N dow

59,and <eos> said in a which for the that of says inc. at to 's <unk> on with an he

60,the a <unk> this an its his their all <eos> some it what mr. how our that my any oct.

61,the <unk> a be mr. get his N an take it come do have all make its this some <eos>

62,<eos> in and of from for but to on as the he when by <unk> that after because is was

63,<unk> the a in of to is 's and sales arbitrage investors for it N was will u.s. mr. earnings

64,the a <unk> as in an <eos> N to some he it mr. that more any one about they what

65,<eos> and in the at were on for of are <unk> to prices that from a N trading have '

66,<eos> by in to and but the as at for on when a <unk> because with after or N he

67,<eos> are said and have say in were ' will says is he for that of at to could would

68,be <unk> remain have continue take fall the come go make a close to begin lead allow help probably get

69,<eos> in is and <unk> of the that as was on to for a he by mr. says will are

70,of the <unk> <eos> stocks a other N and time in that to mr. big he as new issues major

71,<eos> that to says he in of it and they the for we is with but i as if because

72,<eos> the 's and <unk> but that mr. in it he said of a says for at when i one

73,market <eos> of <unk> and crash the industry business 's program in that says he to but world stocks mr.

74,of years <unk> times <eos> weeks other days the to hours in companies people and a million big but for

75,<unk> the a N mr. his an new <eos> and other in one of he its it american is international

76,<unk> the a other japan <eos> mr. its N which that europe west britain and it in an most u.s.

77,<eos> N <unk> of and in to other shares with the companies $ for at u.s. new on a units

78,of <eos> and in months <unk> to for years companies or the are on N were from units but shares

79,<eos> <unk> of in and offer the a for bid to purchase contract that sale from issue or $ acquisition

80,<eos> and in to of for as <unk> from 's at with by on or but into is the N

81,'s and <eos> said in of for a <unk> to the which is will by officials that has as corp.

82,<unk> agreement $ investor N additional effort company independent oil estimated acquisition transaction undisclosed new investigation offering group plan accounting

83,of <eos> and in for said <unk> mr. a to who 's on the says at but he john will

84,<unk> the a <eos> in other international management investment and its mr. N new by drexel securities banking an as

85,<unk> the $ a other N pay to <eos> its in it about interest and more investment sell said an

86,the <unk> a its $ creditors new N an international other discontinued hurricane continuing u.s. national making all chapter mr.

87,<unk> to a in and <eos> N by of the as for under on $ an at 's owned has

88,the a september august <unk> new london an N july its addition tokyo this washington recent which january composite his

89,'s said <eos> and who says is has was in will for <unk> the that had of a which also

90,<unk> w. <eos> a j. calif ross and the in hollander lee altman simmons roman to james thomas 's weekes

91,<eos> and in 's for of <unk> is a the to that inc. was which at as on by said

92,<unk> <eos> of and the first N a office in own name $ company for position book on new network

93,the <unk> N a its new san an september which his this july january <eos> august april that one chicago

94,<unk> of and 's is <eos> company group executive has said was organization bank in business community government the industry

95,of <eos> and to for in that is <unk> on by will but or says the market with which from

96,<unk> <eos> in to a the n't by that and an on of for up part said not able named

97,<eos> and 's of <unk> in for to said that but is the with which when where says was has

98,of in to <eos> by for and on is with the that <unk> as was will has at a he

99,N $ <unk> a the 300-a-share one of to two more three six an for and half four on five

100,of <eos> the in a to <unk> and for N as at from on by that he after $ about

101,<unk> company u.s. N first new business world past third the two $ next quarter nine second sale market country

102,<eos> of and <unk> company in concern group chain 's unit division firm which that & said inc maker who

103,the a <unk> an its N mr. $ his other one it this <eos> by new holders drexel to five

104,company <unk> board u.s. firm new investment the pilots group first bank stock agency executive most other of government value

105,of to in for <eos> <unk> that and impact losses reason on from a value threat problem the effect investment

106,to <unk> <eos> a the as in much for on and it at by more well into of because that

107,<eos> ended of year and in week 's the month to <unk> period from a before for N earlier that

108,N million <eos> billion tons to a and 's <unk> in the cents years pence of from yen year trillion

109,the a N september $ its august an <unk> this last # his july all about higher some two mr.

110,york N <unk> <eos> the oil loans mexico a and next business stock england plant new trading jersey to u.s.

111,N <eos> to the a <unk> on and from in at as more an for with about $ each than

112,the N a $ about <unk> an this its all least monday <eos> one yesterday new oct. which some around

113,<eos> to for the in and a that of <unk> on at 's with is from about it mr. as

114,disclosed available <unk> n't to likely been a enough expected yet the surprised <eos> aware hurt going clear taken paid

115,the <unk> a <eos> other in to its N it about they their as higher and lower an some more

116,<eos> and to a N <unk> the in for that lines $ co. corp. from about of company 's or

117,than <unk> <eos> N to with time $ a at the of as more in price higher and levels prices

118,N million shares cents billion percentage <eos> the of point and years to 's in a $ <unk> points or

119,past next <unk> N weekend first year new company market third u.s. stock the week same quarter fourth world second

120,of <unk> investors companies people analysts major other new the traders years and issues months markets states stocks in firms

121,is will 's has was are would <unk> have <eos> of had and the were could managers to in can

122,to the <eos> a in on with for any and <unk> out up until that by over but at it

123,of <eos> in and to with for between on or <unk> price N value from stake that company at group

124,N <eos> the and 's <unk> million to in shares a but of years cents at for on stocks mr.

125,<unk> m. 's and j. b. r. the a. <eos> a & of t. wolf d. w. f. l. s.

126,of <eos> in and <unk> for to that a from bid investment the debt is at fund was since last

127,income of <eos> in to and was <unk> for is N the from at on a $ as will with

128,<eos> he that the mr. and in it adding but to they for a as we this i of on

129,<eos> and in of to for is at the he by that from was with 's on <unk> has as

130,N <eos> <unk> and the of in is 's to a percentage stocks years are shares was from on has

131,the a <unk> <eos> and in to that for up at stocks its of their on it investors about some

132,than <eos> <unk> to the of a in and as for at more attractive investors money on with because that

133,<eos> in to the and on for <unk> at a from up N but because that by as down or

134,income of was fell in is rose to <eos> for <unk> and profit gains index the a has on dropped

135,a an president chairman <unk> chief the head vice senior of who managing director said executive and economist analyst jr.

136,be <unk> the take a make get buy have sell come N run do help give go remain see continue

137,and <eos> fund management of <unk> in group for is 's the has investment that which said securities agency to

138,<eos> and in at for to on he as but that said says or are <unk> the with a have

139,<unk> 's airlines of california the and <eos> european N europe a companies in to banks telephone bell air with

140,n't to be have not take <unk> do get the <eos> see a need make give go find buy want

141,a to the that <eos> <unk> in it for an about is how and of on with some mr. more

142,<eos> the a N <unk> to in and time of it three as mr. up when at $ he year

143,<unk> companies other the <eos> things as people a stocks in and of big products business computers market markets are

144,the <unk> a <eos> and of in to with that its at N such for some from their an which

145,<eos> and 's edt <unk> for in which est corp. a on or yesterday N the to where of inc.

146,to and <eos> <unk> calls for lines that the N at in 's a services of is business data technology

147,the a <unk> N $ its their an other more some new all buying it about interest those one selling

148,<eos> of to and for in that <unk> as on at a with but the by is or program market

149,than <unk> the of a to <eos> important in for and that with more investors attractive difficult good on N

150,<eos> and in are to <unk> said for as ' who that with the on have say of from a

151,N <unk> new $ company big stock record market percentage price lot modest number higher year major total recession more

152,the a <eos> it <unk> he mr. this that to in his an and some they what its of N

153,the <unk> other a <eos> in its investors and to analysts interest that their investment selling some about are stock

154,<eos> in of and to a the from N on for or as at but <unk> after with million stake

155,N 300-a-share <unk> $ shares of new a capital the unit million texas first price canadian billion group senior and

156,<eos> to that as the a in for of by and at with <unk> about on he mr. it out

157,<eos> to for that the in a and mr. he with on of at <unk> it as but from him

158,the a <unk> <eos> to their it back them in its some more his on about as out and any

159,<eos> to going that <unk> the a much very about sure in what getting says it doing not for good

160,the <unk> a N mr. his its an some it one their trading most london this other my <eos> new

161,<eos> in for and to as on rates of the with a by at from that because <unk> he but

162,<unk> lot new the very a big N good large firm company market small few major little more chance investment

163,<unk> lot recession good big few very little new market way bit better piece major more great a look buyer

164,the N a <unk> its $ about earnings their this an new all # his more some that sales those

165,to the <eos> of in for <unk> and a from will by on its that is were it sales N

166,be have exceed continue fall come <unk> remain the rise cost result take increase make begin grow not help receive

167,the <unk> a its their an N other u.s. several new foreign his in of mr. some this two to

168,<eos> unit <unk> and maker group said company in concern 's subsidiary for division which who of firm co. plant

169,<unk> will of is was has company would had N 's group plan and could are <eos> unit business market

170,<unk> year <eos> of week month the in u.s. area british company for day and new a analyst market plant

171,<unk> <eos> of the headquarters and own company operations a new first business N employees image plant u.s. parent international

172,the is <unk> would has a will was could had it 's said includes N may have are also did

173,<eos> the that a it to <unk> in and for mr. they he on with by at its said or

174,the to <eos> a <unk> that on for about in at as with more and it out into of off

175,<unk> <eos> to much that in for a the of and as good difficult well they at more on far

176,than <unk> of the <eos> to in a attractive for efficient and with more from difficult as important at on

177,<unk> new company good the more N major very sign potential a way big possible move strong sense large market

178,<eos> that the in <unk> to a on and of how for it from with he whether mr. about if

179,the a <unk> N its $ least an all about one their new <eos> this some two which more his

180,<eos> and to for the that <unk> in 's a he said from at mr. on of with as about

181,express <unk> airlines air to medical 's brands telephone and business <eos> dollars pacific ownership officials airways companies employees in

182,the <unk> a N its new <eos> which early an japan u.s. recent addition response one and that august europe

183,n't been made <unk> a the said had received agreed already also no will has decided is not become raised

184,the up a to in <eos> for their its from on more <unk> off at with out an into back

185,of <unk> <eos> quarter N time to in for and year the loss new consecutive company u.s. largest round $

186,the <unk> be a N take <eos> pay $ come have make its an get work reach comment buy meet

187,to n't <eos> that the not it for in a <unk> have be as and on with they them this

188,<unk> N <eos> in of spokesman and to agreement the response company spokeswoman effort for plan meeting official strike that

189,<unk> company u.s. market new stock world next the first big past way board situation industry financial same recent end

190,<eos> is that of in to will he was and would said has for they are as the it says

191,$ N a the about an # c$ its two <unk> one monday last least five three all at more

192,<eos> to with in of <unk> that is for by and the was would will he a on has venture

193,be have n't <unk> to take not the get make continue go a do cause help remain come <eos> it

194,<unk> new spokesman former takeover lot company big trader senior the group N of friendly chance year <eos> a specialist

195,<unk> chief chairman president board N the first role new financial a executive decision vice investment u.s. head office own

196,to <eos> in that of for and with is will on was the he from would against by could a

197,<eos> to and in the of <unk> a by for mr. that with on after N have last at who

198,<eos> and with to for of in at by but that the on <unk> he mr. yesterday after from last

199,the he it <eos> mr. they to a that of in <unk> we was there would i is and as

200,the a <unk> its least N an $ all about this one which it mr. their his some new last

201,the <unk> a its N an new $ u.s. other two general this mr. early july purchase japan it to

202,be have <unk> begin make the take continue come help allow give cost become not a to go increase fall

203,<eos> <unk> and of to N in contract said from planes with for had at bid union a ' oil

204,<unk> york zealand the a N and <eos> hampshire for products jersey to england new plant mexico rules debt of

205,<unk> board company of plan chairman own offer new agreement the group u.s. president unit stake proposal acquisition N senior

206,<unk> pacific 's companies express business <eos> officials and the said air union airlines government banks bank employees auto company

207,<unk> company u.s. world soviet british new european market deal the union united air move carrier government bid industry state

208,<eos> and in <unk> the of to for plants a as by that but with business which mr. power on

209,<unk> the a to <eos> and that in of is for which agreement mr. plan by approval with it last

210,of in <eos> and to francs a $ for from N <unk> yen the as by at marks shares since

211,a the n't <unk> expected <eos> to an one being scheduled in it made likely that N not also said

212,to for in <eos> by be a on and <unk> as that the of from at into against have soon

213,<eos> in the and to from of <unk> than with a by N at for because on shares that $

214,the <unk> a N be its an <eos> make $ their help take it mr. have come about get his

215,says said <eos> is has added adds will would was <unk> could 's and in also to can had does

216,<eos> and in to the with for of a <unk> that from on but such said by as than because

217,the a <unk> its europe japan this an new N their that some other london <eos> it which any our

218,and <eos> to in <unk> which for at said by that will are is as ' from the of a

219,$ N the its a about <unk> earnings # net sales an more record third-quarter revenue certain c$ all profit

220,<unk> <eos> and products industries 's inc. corp. operations N systems the a to in technology million business which &

221,N <eos> and <unk> in to the of million for from a billion sales 's operations costs on cents at

222,N $ <unk> <eos> a the and of to on shares two an in as 300-a-share for more new at

223,n't <unk> in at $ to N also a closed quoted the said <eos> and available up used for expected

224,and <eos> <unk> in of for oil to the a companies with that at by from on company said which

225,feet tons in a <eos> to from N at of up the $ on and down <unk> for with off

226,in <eos> of for and to <unk> rate on is that from rates with at the as was will a

227,N $ close the a <unk> # its an about buy it five two yield be <eos> sell three more

228,N 300-a-share $ <unk> million billion shares a of bid canadian tons new three contract the common special reserve more

229,<eos> with and in to for of a on <unk> by from at the 's said is or that as

230,the a that <eos> to in <unk> it on for whether about and its an them their any from some

231,been <unk> agreed n't the a said made announced acquired had has received also will is in <eos> offered developed

232,to a the <unk> <eos> out in off for back into any more as on of up N and with

233,<eos> and <unk> the requirements gains of in for spending to debt a that markets 's said information from investment

234,<unk> first same company right way <eos> the name best full next of N a option new to u.s. offer

235,n't be <unk> sell not make buy the a have take help pay lead it offer bring produce only create

236,<unk> N company new the market total first business u.s. $ nation common world stock most shares computer two same

237,<unk> new lot N $ major company number computer big broad total the full single market similar specific large good

238,<eos> and corp. 's is <unk> inc. which said in has was co. system or of will that for technology

239,<eos> and the a in of <unk> 's to said he that mr. for but who as is says on

240,sales the <unk> revenue earnings growth operations of costs a N its business production interest product advertising in profit newspaper

241,be get <unk> take have do go come make reach the improve see continue grow keep change work tell stay

242,n't a <unk> the expected being not <eos> in very that an to still now likely based going also about

243,the in <eos> and <unk> of that it a to for with on but he is growth mr. investors if

244,<eos> of and in for to on from or as is but because with <unk> by the at that says

245,been n't <unk> the a have made become to no not said had <eos> already are also will in that

246,<eos> and of in but with the for <unk> to on he or at than that says when after as

247,<eos> and 's <unk> to the which or a is for in said that at will says with because but

248,the a N <unk> their its this some an september which recent <eos> new any all his it that many

249,of vice officer <unk> and for <eos> said director executive in at says 's economist to the partner a spokesman

250,of <eos> to and <unk> in for that the with a at is it 's says he as will who

251,'s said of and <eos> in <unk> is for which has will to says that a was also at reported

252,the a comment <unk> mr. an his this its years some their any each several N it other in all

253,<unk> in as the a <eos> to of by for and at are on it that from is will mr.

254,<unk> of and 's in company to group the <eos> N oil business companies for population private-sector industry american bank

255,said and 's a <eos> <unk> which the in is has reported of for will was that agreed corp. minneapolis

256,<unk> share year $ price few N day <eos> spokesman market new company second more spokeswoman total good decline percentage

257,N $ the a double half <unk> doubled <eos> more of about than three # one two an to in

258,N million billion of cents <unk> shares <eos> and $ to the years metric in tons as percentage a 's

259,the N <unk> a new its $ an their u.s. other about stock this certain which those program credit japan

260,the <eos> <unk> of a and to in that which from for are by up on N is at its

261,<eos> in of to for from and on by as the but a after or N that at with over

262,<eos> and <unk> the in trading paper to prices a futures for of at securities products or costs companies stocks

263,same <unk> u.s. market world first next end N new company country the second nation third most current year last

264,<eos> <unk> and the in of that a 's by for is as from mr. he at are such to

265,<eos> in to from or on of and a N at up share for <unk> $ over down above which

266,be rise have continue <unk> remain come n't increase fall the take help go affect make probably occur lead exceed

267,& <unk> and 's <eos> inc. securities corp. capital group morgan at brothers in international research the edwards co. bank

268,<unk> a able used the be paid to in been sold reduced made much reached taken hurt an offered determined

269,<unk> a to able in the used <eos> sold more hurt paid be on reduced at for very made an

270,flow of is and <eos> <unk> in will are would was for to the has could can from were funds

271,N 300-a-share $ <unk> of a <eos> and the on to in or more which for at from one market

272,<eos> and of in to for <unk> the on from but that or load which debt by payments as loans

273,of <eos> to in <unk> as and for the with is that on a at it by toward he says

274,the <unk> be a buy sell pay make have its reduce take their help keep provide do give get bring

275,be <unk> make sell buy pay the take get provide a give have continue help meet raise offer increase reduce

276,of <eos> in and to for <unk> will is on by would that was payments the plan from are or

277,than <unk> <eos> to of the in for as a and with that attractive on at more optimistic he if

278,<eos> and is <unk> 's or which in corp. said that of to will was has with on would could

279,the a <unk> all an $ its N least this about which home new some that mr. it one said

280,said 's is has was <unk> will also had and <eos> reported which of would that announced in agreed does

281,be the <unk> a have make N take do get come help say go give see sell not it continue

282,<unk> N own first of the sales and earnings new business market prices <eos> interest ability price u.s. work stake

283,<unk> of year the N new company a analyst <eos> $ market big machine to computer month industry major in

284,the <unk> be a N $ come have an it get <eos> its make take help more meet close fall

285,the <unk> N a its new this u.s. mr. japan an <eos> it which their two other american all his

286,year week month <unk> <eos> N the is of time summer day in to and next fall a more quarter

287,the a N <unk> its it an $ to more in <eos> that about all some their one any only

288,<eos> and of in <unk> the to a for from on as but N at that with by or is

289,the a <unk> N its japan new an which <eos> europe u.s. recent this their one making our that two

290,<unk> company N u.s. new number market first the same $ price dollar next most industry cost rate second two

291,<unk> of business company businesses and <eos> market in companies u.s. number the to industry products product a portion part

292,<eos> and said in a 's of <unk> for the which is to that has with will an unit says

293,<unk> new bit lot recession big strong modest major sharp N potential good move number market takeover large decline bid

294,has is will <unk> had was owns agreed 's makes said the would also includes may provides reported a expects

295,<eos> the that mr. <unk> he in it and a for but to john we they on adding christopher its

296,<unk> and the <eos> a in to for its of as that such it from with about at operations business

297,<eos> <unk> and in of 's company is group unit said will which has for a that the to inc.

298,the a <unk> its an mr. other jaguar it N some warner gm his one new two any drexel all

299,the it would is will said they <unk> has <eos> could he was are have 's a that we its

300,to in <eos> by the for a N as and on at with from <unk> that of this more $

301,N <eos> and the to at a in 's last on friday this from yesterday about <unk> for after oct.

302,<eos> the a <unk> he N mr. and it in to after when an that as which they of on

303,<eos> and to of in for that at said ' the by a who from with are <unk> including on

304,<unk> u.s. first company past N new industry third business the world same next two firm other most <eos> market

305,<eos> and in of to for that at said who ' by on but with <unk> will says the from

306,<eos> to in by for on with the at until and a after but of up from as before out

307,<unk> position first <eos> own and company the of job to name in departure way a second for affidavit resignation

308,<eos> by to in the and <unk> but with a for of N at he as mr. that on it

309,<eos> and 's to in for the from with <unk> N said because or by says but of is a

310,be reach <unk> begin make have resume increase continue remain take announce sell fall close come the get go pay

311,been n't <unk> the a have made had already are said become no not also taken were will that <eos>

312,of <eos> and in <unk> the to a for that with but as on said from he is mr. at

313,the mr. <unk> in it a he but that <eos> we and to for they ford its this some gm

314,the <unk> a its other an N it u.s. their jaguar more japan about some all mr. gm new one

315,<eos> in with to and of <unk> a at the for as that on by said or than between but

316,the a its to <unk> N an their more in any on about for up it them his by some

317,<eos> and in next to as of the for but from last by will after at on <unk> a with

318,the to a that <unk> in <eos> for on with and of by this an it its at about more

319,the to that a in <unk> <eos> on with for and it their its about an from N at mr.

320,<eos> of in and to <unk> for on the that N at with is will are by from which were

321,the N a its <unk> this their an his august u.s. september those $ all two july sales about some

322,u.s. N <unk> end first same next previous current soviet new world imf $ the second third federal ec past

323,<eos> to in and for that of ' said with <unk> on the are from have which at by as

324,<unk> economic demand the in u.s. and of a <eos> sales oil steel growth competition to allies business investors operations

325,of <eos> in and to the from <unk> a for on as N but million with that by or at

326,to in of <eos> N and the for on from at <unk> with a by $ as this that its

327,<eos> in of and to the for a on as from at but <unk> N by with after that while

328,N $ the half # about a <unk> two-thirds one-third five more two c$ <eos> its three all to double

329,N the $ a <unk> about # half to <eos> that more an its what it two mr. one their

330,<eos> and in to for of <unk> that are from on with as ' at the by have will said

331,<unk> u.s. N first soviet the new world country two same past european market nation current next economy east government

332,in <eos> of to for and from on <unk> the that by at but rate a as or over is

333,<unk> of to days <eos> as in the and a things people on that for problems from years by more

334,<unk> n't a the being in also to expected still made not <eos> N likely been of an now so

335,<eos> in for of and from to on said that because but were at are the a have after while

336,million billion a <eos> or and to in for an from on up the per 's N trillion of apiece

337,interview effort agreement statement <unk> attempt N investigation the increase operating $ a early announcement additional internal earlier report prepared

338,in to <eos> of for was on is from and by at N included a the will said last were

339,the <eos> its a in and to <unk> with control he his for that mr. their our it as sales

340,<unk> company u.s. market world new first stock nation industry next end economy business the 1990s board computer past bay

341,<eos> and to 's in for a of said <unk> is on at N & was which or the co.

342,<unk> be the make sell get buy take a have help build produce pay run work use go come N

343,N $ 300-a-share the <unk> a of to one more or and shares for <eos> on an million about three

344,be have <unk> make take come go the cost help probably get allow become continue give begin not a n't

345,<unk> <eos> of and the for computer in to new that business a time other way people more but company

346,<unk> the a N computer its computers new an <eos> business technology software our mainframes about data next and desktop

347,be have n't <unk> make get go not take do find use come help continue the bring give receive to

348,<eos> N to and in after from the 's at a with according on when for but this as by

349,<eos> to in for and of on from that by or <unk> group with rights at company plan 's the

350,to <eos> that for by in on of the and a with from it because but its this <unk> as

351,price <unk> new special $ company N time bid meeting share record market number recent discount basis plant common close

352,<unk> first u.s. past next new N second company third early wake the two <eos> world last open nine end

353,<eos> to and 's in for that the of but after when by <unk> at on it a with from

354,<unk> <eos> and of to companies governments the in pacific said a 's officials for banks are u.s. as leaders

355,companies auto <unk> company car business sales stock government debt banks shares market operations and investments investment subsidiary industry will

356,the a N <unk> its september an july new japan which his august late january this london april tokyo u.s.

357,<unk> analyst of the official senior a new trader u.s. is other <eos> said former mr. spokeswoman european spokesman executive

358,co. and is <eos> <unk> division maker concern which business 's corp. company has products & market unit that was

359,next the <eos> a to last yesterday in this <unk> by monday and mr. friday that when after on it

360,<eos> and in 's <unk> that of said for is the to will which he but on a at with

361,the a <unk> its his new N mr. an this it u.s. some two several ford all one most their

362,of in <eos> and is <unk> for with was price were to are N will rose the has on that

363,a <unk> the being n't expected N likely based to that not one an about in part more it just

364,<eos> <unk> and in business the products for company to of a services that industry goods operations on market store

365,the a <unk> N its chapter their it an control way pressure <eos> those any terms they one which some

366,the to <eos> a <unk> them him on that for with their in at and mr. it by out up

367,<unk> new few big lot major company week year market computer u.s. japanese spokeswoman day N good the very of

368,<unk> first u.s. market new same company american of most world industry result the whole no. best largest N biggest

369,<eos> to the and <unk> in for that a with from such of on their at as who about it

370,<eos> of in for to and with that is <unk> on but or at says by from it as will

371,<eos> of <unk> and the in to a business u.s. with for as that is N past it on 's

372,<unk> a the 's president <eos> director an and chief chairman head vice corp. said smith editor j. executive analyst

373,<unk> the a not N is its it an more mr. new that business one american sales u.s. all 's

374,of and <unk> in <eos> than to the as for with by at on a from that into companies is

375,<eos> the of to in <unk> a and N for that with by on as more it but at they

376,<unk> new spokeswoman spokesman few N former major lot computer year company small japanese large the u.s. number recent big

377,<eos> to for the in a on says and <unk> it that of he at when with as but or

378,<eos> and <unk> of in the for that to with a or but by at such as on it companies

379,<eos> the to <unk> a in that and it for on into with is says this as not up he

380,<unk> the <eos> in and to it a for but of mr. that he at on by as with is

381,<unk> of analysts people companies u.s. japanese other as the european in and business investors <eos> are to a major

382,n't not to have the be it a <unk> so only they that just <eos> still well do can now

383,<unk> u.s. world first <eos> past market the next new soviet same most entire economy japanese industry country way east

384,<unk> N the economic new u.s. international american western largest european major a <eos> world leading national most first business

385,the N a <unk> his this an which mr. april july january september <eos> china washington new japan march panama

386,the <unk> a other N $ more its <eos> it to that about an in will mr. and said they

387,<unk> u.s. soviet world new european american country chinese state east national central past two united house company next the

388,to <unk> in <eos> the on from N a of and more for at that $ as up by with

389,<eos> to in for the of that on and a by as <unk> with but at he mr. it if

390,of <eos> that in and to for with the <unk> on he but between is mr. because a time as

391,the <unk> a <eos> their his that mr. its an it u.s. economic this some to in wall soviet what

392,<eos> and to that the of <unk> 's with said in for economic a is will mr. has but state

393,<unk> <eos> and 's said thatcher says lee in johnson has is for who of will hills james was but

394,the a <unk> mr. his of years N an u.s. <eos> as it this other he in to its with

395,said <eos> 's <unk> says and is in has was will for of who the with also would that may

396,been <unk> the a n't to not no that made seen have done in an gone <eos> it any become

397,<unk> the a <eos> other mr. in is are that it have and they to he even some their his

398,<eos> of to he the and in when for mr. that on with a after but it <unk> as they

399,been <unk> n't the a made become already had agreed no received has also taken an said decided that helped

400,the <unk> a his its an mr. their economic this u.s. our europe <eos> american new that any it all

401,the <unk> <eos> and in a to mr. of N that his with he years from for on by 's

402,<unk> <eos> and who to at 's in with of for was said mr. says on that is the a

403,<eos> <unk> and in of says for to he the but on or i who 's mr. that with a

404,<unk> <eos> and in to like of a the for with says but that 's as is at on or

405,the <unk> people <eos> things other a and N to in his mr. as them others this companies that who

406,<eos> in to <unk> the a and by with at on for out into of up as that from down

407,<unk> <eos> and memories the officials in 's auto to by a for attorney at trade said government companies aid

